drugbank_id,drug_name,normalized_name,drug_type,groups,is_approved,is_investigational,synonyms,target_genes,target_gene_count,drugbank_smiles,has_lincs_match,lincs_pert_id,lincs_pert_iname,lincs_signature_count,lincs_cell_count,lincs_canonical_smiles,canonical_smiles,target_overlap_genes,target_overlap_count,target_overlap_weight,target_overlap_norm,lincs_support_norm,target_overlap_count_norm,target_overlap_density,target_overlap_density_norm,specific_overlap_norm,approval_bonus,smiles_bonus,fibrosis_priority_overlap_count,fibrosis_priority_overlap_norm,broad_target_penalty,mineral_keyword_penalty,inorganic_like_penalty,broad_chemistry_penalty,pseudo_label_score,pseudo_label_rank,disease_gene_panel_size,disease_gene_panel_top10,label_source,study_objective,pred_accessioncv,pred_randomcv,consensus_model_score,consensus_model_rank,consensus_model_norm,pseudo_label_norm,translation_readiness_score,final_rerank_score,final_rerank_rank,support_note
DB00461,Nabumetone,nabumetone,small molecule,approved,1,0,4-(6-Methoxy-2-naphthalenyl)-2-butanone|4-(6-Methoxy-2-naphthyl)-2-butanone|Nabumeton|Nabumetona|Nabumétone|Nabumetone|Nabumetonum,PTGS1|PTGS2,2,COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2,1,BRD-K65146499,nabumetone,19,8,COc1ccc2cc(CCC(C)=O)ccc2c1,COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2,PTGS2,1,3.9439285358482863,0.03376713379874345,0.4167446115529903,0.22106472945750374,0.5,0.5,0.11053236472875187,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.27621965754701033,126,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.2749384645569125,0.2749384645569125,0.2749384645569125,125,0.6187436273585553,0.48106527966959217,0.5775618682020988,0.4519648227419524,120,"approved, LINCS"
DB01600,Tiaprofenic acid,tiaprofenic acid,small molecule,approved,1,0,2-(5-Benzoyl-thiophen-2-yl)-propionic acid|2-(5-Benzyl-2-thienyl)propionsäure|5-benzoyl-α-methyl-2-thiopheneacetic acid|5-benzoyl-α-methylthiophene-2-acetic acid|Acide tiaprofenique|Acido tiaprofenico|Acidum tiaprofenicum|Tiaprofenic acid|Tiaprofensäure|α-methyl-5-benzoyl-2-thienylacetic acid,PTGS1|PTGS2,2,CC(C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1,1,BRD-A72988804,tiaprofenic-acid,19,8,CC(C(O)=O)c1ccc(s1)C(=O)c1ccccc1,CC(C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1,PTGS2,1,3.9439285358482863,0.03376713379874345,0.4167446115529903,0.22106472945750374,0.5,0.5,0.11053236472875187,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.27621965754701033,127,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.2749384645569125,0.2749384645569125,0.2749384645569125,126,0.6187436273585553,0.48106527966959217,0.5775618682020988,0.4519648227419524,121,"approved, LINCS"
DB09084,Benzydamine,benzydamine,small molecule,approved|investigational,1,1,Bencidamina|Benzydamine|Benzydaminum,PTGS1|PTGS2,2,CN(C)CCCOC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,1,BRD-K76133116,benzydamine,19,13,NCc1ccccc1,CN(C)CCCOC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,PTGS2,1,3.9439285358482863,0.03376713379874345,0.4167446115529903,0.22106472945750374,0.5,0.5,0.11053236472875187,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.27621965754701033,128,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.274748801928901,0.274748801928901,0.274748801928901,129,0.6184899565177364,0.48106527966959217,0.5775618682020988,0.4518633544056248,122,"approved, LINCS"
DB06148,Mianserin,mianserin,small molecule,approved|withdrawn,1,0,"1,2,3,4,10,14b-Hexahydro-2-methyldibenzo(c,f)pyrazino(1,2-a)azepine|Mianserin|Mianserina|Miansérine|Mianserine|Mianserinum|Mianseryna",ADRA1A|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|HRH1|HRH4|HTR1A|HTR1F|HTR2A|HTR2B|HTR2C|HTR6|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4,20,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21,1,BRD-A19661776,mianserin,22,13,CN1CCN2C(C1)c1ccccc1Cc1ccccc21,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21,ADRA1A|SLC6A4,2,6.030191725072567,0.051629305389734835,0.4361872823481104,0.350379306422211,0.1,0.1,0.0350379306422211,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.28789990079142613,93,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.284547549332276,0.284547549332276,0.284547549332276,95,0.631595630096371,0.5014076388372319,0.6073133177540643,0.45179419763713896,123,"approved, LINCS"
DB00433,Prochlorperazine,prochlorperazine,small molecule,approved|investigational|vet_approved,1,1,2-Chloro-10-(3-(1-methyl-4-piperazinyl)propyl)-phenothiazine|2-Chloro-10-(3-(4-methyl-1-piperazinyl)propyl)phenothiazine|3-Chloro-10-(3-(1-methyl-4-piperazinyl)propyl)phenothiazine|3-Chloro-10-(3-(4-methyl-1-piperazinyl)propyl)phenothiazine|Capazine|Chlormeprazine|Chloro-3 (N-methylpiperazinyl-3 propyl)-10 phenothiazine|Chloropernazine|N-(gamma-(4'-Methylpiperazinyl-1')propyl)-3-chlorophenothiazine|Prochlorperazin|Prochlorpérazine|Prochlorperazine|Prochlorperazinum|Prochlorpermazine|Prochlorpromazine|Procloperazine|Proclorperazina,ADRA1A|ADRA2A|DRD2|HRH1,4,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,1,BRD-K19352500,prochlorperazine,34,13,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,ADRA1A,1,4.024154714988533,0.03445401443072427,0.49459431335073845,0.22106472945750374,0.25,0.25,0.055266182364375936,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.2770155965017926,121,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.27493221253590483,0.27493221253590483,0.27493221253590483,127,0.6187352653768488,0.4824514901923428,0.5931318085616484,0.4517337628789383,124,"approved, LINCS"
DB00738,Pentamidine,pentamidine,small molecule,approved|investigational,1,1,"1,5-bis(4-amidinophenoxy)pentane|4,4'-(1,5-pentanediylbis(oxy))bis-benzenecarboximidamide|4,4'-(pentamethylenedioxy)dibenzamidine|4,4'-Diamidinodiphenoxypentane|p,p'-(pentamethylenedioxy)dibenzamidine|Pentamidin|Pentamidina|Pentamidine|Pentamidinum",TPSAB1|TRDMT1,2,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,1,BRD-K13183738,pentamidine,16,5,NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(N)=N)cc1,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,TPSAB1,1,7.109016120040435,0.06086598586178428,0.39413615326669366,0.22106472945750374,0.5,0.5,0.11053236472875187,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.27960310181982606,113,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.27628542684104296,0.27628542684104296,0.27628542684104296,118,0.6205451686466249,0.4869578999841748,0.5730401765448395,0.4516031174914671,125,"approved, LINCS"
DB12319,Benzbromarone,benzbromarone,small molecule,approved|investigational|withdrawn,1,1,"2-ethyl-3-(3,5-dibrom-4-hydroxybenzoyl)benzofuran|3,5-dibromo-4-hydroxyphenyl-2-ethyl-3-benzofuranyl ketone|Benzbromarona|Benzbromarone",ABCC1|ANO1|CYP2C19|CYP2C9|SLC22A12,5,CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=CC=CC=C2O1,1,BRD-K11717138,benzbromarone,36,9,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=CC=CC=C2O1,ANO1,1,4.966830304854997,0.04252501584023226,0.5023247892140221,0.22106472945750374,0.2,0.2,0.04421294589150075,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.2779822709390871,118,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.2752667117399942,0.2752667117399942,0.2752667117399942,123,0.6191826529051361,0.484135054326251,0.5946779037343052,0.45136449283243196,126,"approved, LINCS"
DB01114,Chlorpheniramine,chlorpheniramine,small molecule,approved|investigational,1,1,"1-(p-chlorophenyl)-1-(2-pyridyl)-3-dimethylaminopropane|1-(p-chlorophenyl)-1-(2-pyridyl)-3-N,N-dimethylpropylamine|2-[p-chloro-α-[2-(dimethylamino)ethyl]benzyl]pyridine|3-(p-chlorophenyl)-3-(2-pyridyl)-N,N-dimethylpropylamine|Chlorophenylpyridamine|Chlorphenamin|Chlorphenamine|Chlorphenaminum|Chlorpheniramine|Chlorpheniramine polistirex|Chlorpheniraminum|Clorfenamina|Clorfeniramina|γ-(4-chlorophenyl)-N,N-dimethyl-2-pyridinepropanamine|γ-(4-chlorophenyl)-γ-(2-pyridyl)propyldimethylamine",HRH1|SLC6A2|SLC6A3|SLC6A4,4,CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,1,BRD-A04553218,chlorphenamine,37,13,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,SLC6A4,1,2.006037010084034,0.017175290959010565,0.5060346829081838,0.22106472945750374,0.25,0.25,0.055266182364375936,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.27441197106748094,136,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.27349091277709403,0.27349091277709403,0.27349091277709403,134,0.6168075491708536,0.4779170055403994,0.5954198824731375,0.45119981642189605,127,"approved, LINCS"
DB09074,Olaparib,olaparib,small molecule,approved|investigational,1,1,4-(3-{[4-(cyclopropylcarbonyl)piperazin-1-yl]carbonyl}-4-fluorobenzyl)phthalazin-1(2H)-one|Olaparib,AKR1C3|PARP1|PARP2|PARP3,4,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCN(CC1)C(=O)C1CC1,1,BRD-K02113016,olaparib,179,56,Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCN(CC1)C(=O)C1CC1,,0,0.0,0.0,0.7224066064716304,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.25836099097074455,226,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.25857118605057583,0.25857118605057583,0.25857118605057583,209,0.5968526447008364,0.449962553283889,0.5944813212943261,0.45097422918427543,128,"approved, LINCS"
DB09214,Dexketoprofen,dexketoprofen,small molecule,approved|investigational|withdrawn,1,1,Dexketoprofen|Dexketoprofeno,PTGS1|PTGS2,2,[H][C@@](C)(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,1,BRD-K43764301,dexketoprofen,18,14,C[C@H](C(=O)O)c1cccc(c1)C(=O)c2ccccc2,[H][C@@](C)(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,PTGS2,1,3.9439285358482863,0.03376713379874345,0.40960905934309494,0.22106472945750374,0.5,0.5,0.11053236472875187,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.27514932471552606,132,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.2736823469277404,0.2736823469277404,0.2736823469277404,133,0.6170635893958838,0.47920118365452163,0.5761347577601197,0.4502064331328801,129,"approved, LINCS"
DB00477,Chlorpromazine,chlorpromazine,small molecule,approved|investigational|vet_approved,1,1,"3-(2-chloro-10H-phenothiazin-10-yl)-N,N-dimethyl-1-propanamine|3-(2-chlorophenothiazin-10-yl)-N,N-dimethyl-propan-1-amine|Chlorpromazine|Chlorpromazinum|Clorpromazina|CPZ|N-(3-dimethylaminopropyl)-3-chlorophenothiazine",ADRA1A|ADRA1B|ADRA2A|CALM1|CHRM1|CHRM3|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR2A|HTR2C|HTR6|HTR7|KCNH2|ORM1|SMPD1,21,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,1,BRD-K89997465,chlorpromazine,51,15,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,ADRA1A,1,4.024154714988533,0.03445401443072427,0.549668454416954,0.22106472945750374,0.047619047619047616,0.047619047619047616,0.01052689187892875,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.2763288595646355,125,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.27471039742773334,0.27471039742773334,0.27471039742773334,130,0.6184385910895308,0.4812554663478896,0.6041466367748916,0.45017240892892496,130,"approved, LINCS"
DB00749,Etodolac,etodolac,small molecule,approved|investigational|vet_approved,1,1,"(±)-1,8-diethyl-1,3,4,9-tetrahydropyrano(3,4-b)indole-1-acetic acid|(1,8-Diethyl-1,3,4,9-tetrahydro-pyrano[3,4-b]indol-1-yl)-acetic acid|1,3,4,9-tetrahydro-1,8-diethylpyrano(3,4-b)indole-1-acetic acid|1,8-diethyl-1,3,4,9-tetrahydropyrano(3,4-b)indole-1-acetic acid|1,8-diethyl-1,3,4,9-tetrahydropyrano[3,4-b]indol-1-ylacetic acid|Etodolac|Étodolac|Etodolaco|Etodolacum|Etodolic acid|Etodolsäure",PTGS1|PTGS2|RXRA,3,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,1,BRD-A74667430,etodolac,26,13,CCc1cccc2c3CCOC(CC)(CC(O)=O)c3[nH]c12,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,PTGS2,1,3.9439285358482863,0.03376713379874345,0.4584929923779601,0.22106472945750374,0.3333333333333333,0.3333333333333333,0.07368824315250125,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.2751130903555057,134,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.27324656919868084,0.27324656919868084,0.27324656919868084,137,0.6164807434019227,0.47913807774565315,0.5859115443670927,0.4493224486205709,131,"approved, LINCS"
DB00370,Mirtazapine,mirtazapine,small molecule,approved|investigational,1,1,"1,2,3,4,10,14b-Hexahydro-2-methylpyrazino(2,1-a)pyrido(2,3-c)benzazepine|6-Azamianserin|Mepirzapine|Mirtazapin|Mirtazapina|Mirtazapine|Mirtazapinum",ADRA1A|ADRA2A|HRH1|HTR2A|HTR2C|OPRK1,6,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,1,BRD-A64977602,mirtazapine,38,13,CN1CCN2C(C1)c1ccccc1Cc1cccnc21,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,ADRA1A,1,4.024154714988533,0.03445401443072427,0.5096482047460964,0.22106472945750374,0.16666666666666666,0.16666666666666666,0.036844121576250624,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.2755892680534712,130,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.27339794310828414,0.27339794310828414,0.27339794310828414,135,0.6166832036721915,0.479967390762252,0.59614258684072,0.44915819833237425,132,"approved, LINCS"
DB06603,Panobinostat,panobinostat,small molecule,approved|investigational,1,1,"(2E)-N-hydroxy-3-[4-({[2-(2-methyl-1H-indol-3-yl)ethyl]amino}methyl)phenyl]acrylamide|2-PROPENAMIDE, N-HYDROXY-3-(4-(((2-(2-METHYL-1H-INDOL-3-YL)ETHYL)AMINO)METHYL)PHENYL)-, (2E)-|hydroxypropyl-B-cyclodextrin-panobinostat complex|Panobinostat|Panobinostatum",HDAC1,1,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C2=CC=CC=C2N1,1,BRD-K02130563,panobinostat,170,15,Cc1[nH]c2ccccc2c1CCNCc1ccc(\C=C\C(=O)NO)cc1,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C2=CC=CC=C2N1,,0,0.0,0.0,0.7152710542617351,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.2572906581392603,231,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.25720289388681794,0.25720289388681794,0.25720289388681794,217,0.595022575027621,0.4480984572688185,0.593054210852347,0.44915582689098565,133,"approved, LINCS"
DB00909,Zonisamide,zonisamide,small molecule,approved|investigational,1,1,"1,2-Benzisoxazole-3-methanesulfonamide|3-(Sulfamoylmethyl)-1,2-benzisoxazole|Benzo[d]isoxazol-3-yl-methanesulfonamide|Zonisamida|Zonisamide|Zonisamidum",CA1|CA10|CA11|CA12|CA13|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA8|CA9|CACNA1G|CACNA1H|CACNA1I|GABRA1|MAOA|MAOB|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN9A,32,NS(=O)(=O)CC1=NOC2=CC=CC=C12,1,BRD-K48300629,zonisamide,25,11,NS(=O)(=O)Cc1noc2ccccc12,NS(=O)(=O)CC1=NOC2=CC=CC=C12,CA1|CA8,2,4.289456418716075,0.03672547499228732,0.4532428308518652,0.350379306422211,0.0625,0.0625,0.021898706651388187,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.2841044306694609,99,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.2821118194189278,0.2821118194189278,0.2821118194189278,100,0.6283378788904299,0.4947974326270167,0.6107244274548153,0.4489037271644701,134,"approved, LINCS"
DB11689,Selumetinib,selumetinib,small molecule,approved|investigational,1,1,Sélumétinib|Selumetinib|Selumetinibum,MAP2K1|MAP2K2,2,CN1C=NC2=C(F)C(NC3=C(Cl)C=C(Br)C=C3)=C(C=C12)C(=O)NOCCO,1,BRD-K57080016,selumetinib,166,56,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(cc12)C(=O)NOCCO,CN1C=NC2=C(F)C(NC3=C(Cl)C=C(Br)C=C3)=C(C=C12)C(=O)NOCCO,,0,0.0,0.0,0.7119782906220335,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.256796743593305,233,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.2568921626928429,0.2568921626928429,0.2568921626928429,218,0.5946069768464154,0.44723825368557996,0.5923956581244068,0.44848827053788554,135,"approved, LINCS"
DB06372,Rilonacept,rilonacept,biotech,approved|investigational,1,1,IL-1 TRAP|IL-1-TRAP|interleukin-1 (IL-1) trap|Rilonacept,IL1A|IL1B|IL1RN,3,,0,,,0,0,,,IL1A|IL1B|IL1RN,3,3.171539405684292,0.027154091278860946,0.0,0.4421294589150075,1.0,1.0,0.4421294589150075,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.26153383343996783,200,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.2620790214136487,0.2620790214136487,0.2620790214136487,195,0.6015443204164681,0.4554883886402835,0.5384258917830015,0.4480348247318951,136,approved
DB08901,Ponatinib,ponatinib,small molecule,approved|investigational,1,1,Ponatinib|Ponatinibum,ABL1|BCR|FGFR1|FGFR2|FGFR3|FGFR4|FLT3|KDR|KIT|LCK|LYN|PDGFRA|RET|SRC|TEK,15,CN1CCN(CC2=CC=C(NC(=O)C3=CC(C#CC4=CN=C5C=CC=NN45)=C(C)C=C3)C=C2C(F)(F)F)CC1,1,BRD-K44227013,ponatinib,48,6,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4cccnn34)cc2C(F)(F)F)CC1,CN1CCN(CC2=CC=C(NC(=O)C3=CC(C#CC4=CN=C5C=CC=NN45)=C(C)C=C3)C=C2C(F)(F)F)CC1,LCK,1,2.628292572227545,0.022502919650282702,0.5414018978558516,0.22106472945750374,0.06666666666666667,0.06666666666666667,0.01473764863050025,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.272943253735674,143,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.27179805014125175,0.27179805014125175,0.27179805014125175,141,0.61454337149533,0.475359081458327,0.6024933254626711,0.4472400019699576,137,"approved, LINCS"
DB00939,Meclofenamic acid,meclofenamic acid,small molecule,approved|investigational|vet_approved,1,1,"Acide méclofénamique|ácido meclofenámico|Acidum meclofenamicum|Meclofenamate|Meclofenamic acid|N-(2,6-dichloro-3-methylphenyl)anthranilic acid|N-(2,6-dichloro-m-tolyl)anthranilic acid|N-(3-methyl-2,6-dichlorophenyl)anthranilic acid",ALOX5|KCNQ2|KCNQ3|PTGS1|PTGS2,5,CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1,1,BRD-K50398167,meclofenamic-acid,33,13,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1,PTGS2,1,3.9439285358482863,0.03376713379874345,0.4905617768317825,0.22106472945750374,0.2,0.2,0.04421294589150075,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.2740283485713789,137,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.2719166367411252,0.2719166367411252,0.2719166367411252,138,0.6147019792443374,0.4772488870400227,0.5923253012578572,0.44701868867264294,138,"approved, LINCS"
DB01105,Sibutramine,sibutramine,small molecule,approved|illicit|withdrawn,1,0,Sibutramina|Sibutramine|Sibutraminum,SLC6A2|SLC6A3|SLC6A4,3,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1,1,BRD-A23359898,sibutramine,26,7,CC(C)CC(N(C)C)C1(CCC1)c1ccc(Cl)cc1,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1,SLC6A4,1,2.006037010084034,0.017175290959010565,0.4584929923779601,0.22106472945750374,0.3333333333333333,0.3333333333333333,0.07368824315250125,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.27096512964557246,153,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.2704031814643042,0.2704031814643042,0.2704031814643042,148,0.6126777561454702,0.4719139724929598,0.5859115443670927,0.4463564326674513,139,"approved, LINCS"
DB01365,Mephentermine,mephentermine,small molecule,approved|withdrawn,1,0,Mefentermina|Mephentermine|Mephenterminum,ADRA1A|ADRB1|DRD2,3,CNC(C)(C)CC1=CC=CC=C1,1,BRD-K18194590,mephentermine,23,13,CNC(C)(C)Cc1ccccc1,CNC(C)(C)CC1=CC=CC=C1,ADRA1A,1,4.024154714988533,0.03445401443072427,0.4421078681545865,0.22106472945750374,0.3333333333333333,0.3333333333333333,0.07368824315250125,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.27282704187999485,144,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.27112105913194506,0.27112105913194506,0.27112105913194506,144,0.6136379064579736,0.4751566864175479,0.5826345195224181,0.4457505231550329,140,"approved, LINCS"
DB00243,Ranolazine,ranolazine,small molecule,approved|investigational,1,1,Ranolazina|Ranolazine,ADRA1A|ADRB1|CACNA1C|KCNJ12|PLG|SCN1A,6,COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1,1,BRD-A97674275,ranolazine,34,13,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1,ADRA1A,1,4.024154714988533,0.03445401443072427,0.49459431335073845,0.22106472945750374,0.16666666666666666,0.16666666666666666,0.036844121576250624,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.27333118434416753,140,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.27114229701593123,0.27114229701593123,0.27114229701593123,142,0.6136663118003673,0.47603470298477674,0.5931318085616484,0.4456595148886137,141,"approved, LINCS"
DB00457,Prazosin,prazosin,small molecule,approved|investigational,1,1,"1-(4-Amino-6,7-dimethoxy-2-quinazolinyl)-4-(2-furanylcarbonyl)piperazine|2-(4-(2-Furoyl)piperazin-1-yl)-4-amino-6,7-dimethoxyquinazoline|Prazosin|Prazosina|Prazosine|Prazosinum",ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|KCNH2,6,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1,1,BRD-K49111258,prazosin,34,13,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4ccco4,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1,ADRA1A,1,4.024154714988533,0.03445401443072427,0.49459431335073845,0.22106472945750374,0.16666666666666666,0.16666666666666666,0.036844121576250624,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.27333118434416753,141,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.27114229701593123,0.27114229701593123,0.27114229701593123,143,0.6136663118003673,0.47603470298477674,0.5931318085616484,0.4456595148886137,142,"approved, LINCS"
