drugbank_id,drug_name,normalized_name,drug_type,groups,is_approved,is_investigational,synonyms,target_genes,target_gene_count,drugbank_smiles,has_lincs_match,lincs_pert_id,lincs_pert_iname,lincs_signature_count,lincs_cell_count,lincs_canonical_smiles,canonical_smiles,target_overlap_genes,target_overlap_count,target_overlap_weight,target_overlap_norm,lincs_support_norm,approval_bonus,smiles_bonus,pseudo_label_score,pseudo_label_rank,disease_gene_panel_size,disease_gene_panel_top10,label_source,study_objective
DB00342,Terfenadine,terfenadine,small molecule,approved|withdrawn,1,0,(RS)-1-(4-tert-butylphenyl)-4-{4-[hydroxy(diphenyl)methyl]piperidin-1-yl}-butan-1-ol|Terfenadin|Terfenadina|Terfénadine|Terfenadine|Terfenadinum,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|KCNH2,7,CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,1,BRD-A06352418,terfenadine,26,13,CC(C)(C)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,640,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00413,Pramipexole,pramipexole,small molecule,approved|investigational,1,1,"(-)-Pramipexole|(S)-N  6-propyl-4,5,6,7-tetrahydro-1,3-benzothiazole-2,6-diamine|Pramipexol|Pramipexole|Pramipexolum",ADRA2A|DRD2|DRD3|DRD4|HTR1A,5,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,1,BRD-K06388322,pramipexole,26,7,CCCN[C@H]1CCc2nc(N)sc2C1,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,641,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00960,Pindolol,pindolol,small molecule,approved|investigational,1,1,1-(1H-indol-4-yloxy)-3-(isopropylamino)propan-2-ol|1-(1H-indol-4-yloxy)-3-(propan-2-ylamino)-propan-2-ol|1-(1H-indol-4-yloxy)-3-[(1-methylethyl)amino]propan-2-ol|4-(2-hydroxy-3-isopropylaminopropoxy)-indole|Pindolol|Pindololum,ADRB1|ADRB2|ADRB3|HTR1A|HTR1B,5,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2,1,BRD-A97701745,pindolol,26,13,CC(C)NCC(O)COc1cccc2[nH]ccc12,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,642,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00866,Alprenolol,alprenolol,small molecule,approved|withdrawn,1,0,(RS)-1-(2-allylphenoxy)-3-(isopropylamino)propan-2-ol|1-(2-Allylphenoxy)-3-isopropylamino-2-propanol|1-(o-Allylphenoxy)-3-(isopropylamino)-2-propanol|Alfeprol|Alprenolol|Alprénolol|Alprenololum|Aprenololo,ADRB1|ADRB2|ADRB3|HTR1A,4,CC(C)NCC(O)COC1=CC=CC=C1CC=C,1,BRD-A00993607,alprenolol,26,13,CC(C)NCC(O)COc1ccccc1CC=C,CC(C)NCC(O)COC1=CC=CC=C1CC=C,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,643,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB01073,Fludarabine,fludarabine,small molecule,approved|investigational,1,1,2-F-ARAA|2-fluoro ARA-A|Fludarabina|Fludarabine|Fludarabinum,ADA|DCK|POLA1|RRM1,4,NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1,BRD-K66788707,fludarabine,26,8,Nc1nc(F)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,644,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00804,Dicyclomine,dicyclomine,small molecule,approved,1,0,2-(diethylamino)ethyl 1-cyclohexylcyclohexanecarboxylate|Bicyclohexyl-1-carboxylic acid 2-diethylamino-ethyl ester|Dicicloverina|Dicyclomine|Dicycloverin|Dicycloverine|Dicycloverinum,CHRM1|CHRM2|CHRM3,3,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,1,BRD-K68507560,dicycloverine,26,13,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,645,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB01037,Selegiline,selegiline,small molecule,approved|vet_approved,1,0,(−)-selegiline|L-Deprenalin|Selegilina|Selegiline|Selegilinum,MAOA|MAOB|TACR1,3,C[C@H](CC1=CC=CC=C1)N(C)CC#C,1,BRD-K86434416,selegiline,26,8,C[C@H](Cc1ccccc1)N(C)CC#C,C[C@H](CC1=CC=CC=C1)N(C)CC#C,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,646,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB01288,Fenoterol,fenoterol,small molecule,approved|withdrawn,1,0,"1-(3,5-dihydroxyphenyl)-1-hydroxy-2-((4-hydroxyphenyl)isopropylamino)ethane|1-(p-hydroxyphenyl)-2-((β-hydroxy-β-(3',5'-dihydroxyphenyl))ethyl)aminopropane|3,5-dihydroxy-α-(((p-hydroxy-α-methylphenethyl)amino)methyl)benzyl alcohol|5-{1-Hydroxy-2-[2-(4-hydroxy-phenyl)-1-methyl-ethylamino]-ethyl}-benzene-1,3-diol|Fenoterol|Fenoterolum|Phenoterol",ADRB1|ADRB2|ADRB3,3,CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,1,BRD-A97104540,fenoterol,26,13,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,647,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00629,Guanabenz,guanabenz,small molecule,approved|withdrawn,1,0,"[(2,6-Dichlorobenzylidene)amino]guanidine|2-((2,6-DICHLOROPHENYL)METHYLENE)HYDRAZINECARBOXIMIDAMIDE|Guanabenz|Guanabenzo|Guanabenzum|HYDRAZINECARBOXIMIDAMIDE, 2-((2,6-DICHLOROPHENYL)METHYLENE)-|N-(2,6-DICHLOROBENZYLIDENE)-N'-AMIDINOHYDRAZINE",ADRA2A|ADRA2B,2,NC(=N)N\N=C\C1=C(Cl)C=CC=C1Cl,1,BRD-K67847053,guanabenz,26,13,NC(=N)NN=Cc1c(Cl)cccc1Cl,NC(=N)N\N=C\C1=C(Cl)C=CC=C1Cl,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,648,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00649,Stavudine,stavudine,small molecule,approved|investigational,1,1,"1-(2,3-Dideoxy-beta-D-glycero-pent-2-enofuranosyl)thymine|2',3'-Didehydro-3'-deoxythimidine|3'-Deoxy-2'-thymidinene|Estavudina|Sanilvudine|Stavudin|Stavudine|Stavudinum|STV",GAG-POL|POL,2,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,1,BRD-K93880783,stavudine,26,8,Cc1cn([C@@H]2O[C@H](CO)C=C2)c(=O)[nH]c1=O,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,649,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00711,Diethylcarbamazine,diethylcarbamazine,small molecule,approved|investigational|vet_approved|withdrawn,1,1,Diethylcarbamazin|Diethylcarbamazine|Diéthylcarbamazine|Diethylcarbamazinum|Dietilcarbamazina,ALOX5|PTGS1,2,CCN(CC)C(=O)N1CCN(C)CC1,1,BRD-K45542189,diethylcarbamazine,26,13,CCN(CC)C(=O)N1CCN(C)CC1,CCN(CC)C(=O)N1CCN(C)CC1,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,650,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00283,Clemastine,clemastine,small molecule,approved|investigational,1,1,(+)-(2R)-2-(2-(((R)-p-chloro-α-methyl-α-phenylbenzyl)oxy)ethyl)-1-methylpyrrolidine|(+)-(2R)-2-[2-[[(R)-p-chloro-α-methyl-α-phenylbenzyl]oxy]ethyl]-1-methylpyrrolidine|Clemastin|Clemastina|Clemastine|Clemastinum,HRH1,1,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,1,BRD-K30240666,clemastine,26,13,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,651,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00524,Metolazone,metolazone,small molecule,approved|investigational,1,1,"2-Methyl-3-o-tolyl-6-sulfamyl-7-chloro-1,2,3,4-tetrahydro-4-quinazolinone|7-Chloro-1,2,3,4-tetrahydro-2-methyl-3-(2-methylphenyl)-4-oxo-6-quinazolinesulfonamide|7-Chloro-1,2,3,4-tetrahydro-2-methyl-4-oxo-3-o-tolyl-6-quinazolinesulfonamide|Metolazon|Metolazona|Métolazone|Metolazone|Metolazonum",SLC12A3,1,CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O,1,BRD-A61793559,metolazone,26,13,CC1Nc2cc(Cl)c(cc2C(=O)N1c1ccccc1C)S(N)(=O)=O,CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,652,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00549,Zafirlukast,zafirlukast,small molecule,approved|investigational,1,1,4-(5-cyclopentyloxycarbonylamino-1-methyl-1H-indol-3-ylmethyl)-3-methoxy-N-o-tolylsulfonylbenzamide|cyclopentyl 3-(2-methoxy-4-((o-tolylsulfonyl)carbamoyl)benzyl)-1-methylindole-5-carbamate|Zafirlukast,CYSLTR1,1,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C,1,BRD-K71289571,zafirlukast,26,8,COc1cc(ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,653,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB01058,Praziquantel,praziquantel,small molecule,approved|investigational|vet_approved,1,1,Praziquantel,HPGDS,1,O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1,1,BRD-A21858158,praziquantel,26,13,O=C(C1CCCCC1)N1CC2N(CCc3ccccc23)C(=O)C1,O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,654,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB01243,Chloroxine,chloroxine,small molecule,approved|withdrawn,1,0,"5,7-dichlor-8-hydroxychinolin|5,7-dichloro-8-hydroxyquinoline|5,7-dichloro-8-oxyquinoline|5,7-dichloro-8-quinolinol|5,7-dichlorooxine|5,7-dichloroxine|Chloroxine|Chlorquinol|CHQ",OPRK1,1,OC1=C(Cl)C=C(Cl)C2=C1N=CC=C2,1,BRD-K17075857,chloroxine,26,13,Oc1c(Cl)cc(Cl)c2cccnc12,OC1=C(Cl)C=C(Cl)C2=C1N=CC=C2,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,655,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB01297,Practolol,practolol,small molecule,approved,1,0,(±)-practolol|1-(4-acetamidophenoxy)-3-isopropylamino-2-propanol|4'-(2-hydroxy-3-(isopropylamino)propoxy)acetanilide|N-(4-(2-hydroxy-3-((1-methylethyl)amino)propoxy)phenyl)acetamide|Practolol|Practololo|Practololum|Praktololu,ADRB1,1,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1,1,BRD-A41304429,practolol,26,13,CC(C)NCC(O)COc1ccc(NC(C)=O)cc1,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,656,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB02300,Calcipotriol,calcipotriol,small molecule,approved|investigational,1,1,Calcipotriene|Calcipotriol,VDR,1,O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1,1,BRD-K56429665,calcipotriol,26,8,C[C@H](\C=C\[C@@H](O)C1CC1)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C,O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,657,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12554,Mebeverine,mebeverine,small molecule,approved|investigational|withdrawn,1,1,Mebeverina|Mebeverine|Mebeverinum,CHRM5,1,CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,1,BRD-A09467419,mebeverine,26,13,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,658,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB19372,Zoxazolamine,zoxazolamine,small molecule,approved|withdrawn,1,0,2-amino-5-chlorobenzoxazole|5-chloro-2-benzoxazolamine|Contrazole|Deflexol|Flexin|Miazol|Uri-boi|Zoxamine|Zoxine,KCNN2,1,NC1=NC2=CC(Cl)=CC=C2O1,1,BRD-K66353228,zoxazolamine,26,13,Nc1nc2cc(Cl)ccc2o1,NC1=NC2=CC(Cl)=CC=C2O1,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,659,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB06742,Ambroxol,ambroxol,small molecule,approved|investigational,1,1,"Ambroxol|Ambroxolum|Bisolvon metabolite vIII|Bromhexine metabolite vIII|Bromhexine-metabolite vIII|Cyclohexanol, 4-((2-amino-3,5-dibromobenzyl)amino)- (E)-|N-(2-Amino-3,4-dibromociclohexil)-trans-4-aminociclohexanol|N-(2-Amino-3,4-dibromocyclohexyl)-trans-4-aminocyclohexanol|trans-4-((2-Amino-3,5-dibromobencil)amino)ciclohexanol|trans-4-((2-Amino-3,5-dibromobenzyl)amine)cyclohexanol|trans-4-((2-Amino-3,5-dibromobenzyl)amino)cyclohexanol",,0,NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1,1,BRD-K56558538,ambroxol,26,13,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,660,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB08942,Isoxicam,isoxicam,small molecule,approved|withdrawn,1,0,Isoxicam|Isoxicamo|Isoxicamum,,0,CN1C(C(=O)NC2=NOC(C)=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,1,BRD-A75552914,isoxicam,26,13,CN1C(C(=O)Nc2cc(C)on2)C(=O)c2ccccc2S1(=O)=O,CN1C(C(=O)NC2=NOC(C)=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,,0,0.0,0.0,0.019652305366591082,1.0,1.0,0.2039304610733182,661,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB01388,Mibefradil,mibefradil,small molecule,approved|investigational|withdrawn,1,1,Mibefradil,CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4,11,COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C,1,BRD-K09549677,mibefradil,25,13,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C,,0,0.0,0.0,0.01889644746787604,1.0,1.0,0.2037792894935752,662,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00917,Dinoprostone,dinoprostone,small molecule,approved|investigational,1,1,"(15S)-prostaglandin E2|(5Z,11α,13E,15S)-11,15-dihydroxy-9-oxoprosta-5,13-dien-1-oic acid|(5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprost-13-enoate|(5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprosta-5,13-dienoate|(E,Z)-(1R,2R,3R)-7-(3-Hydroxy-2-((3S)-(3-hydroxy-1-octenyl))-5-oxocyclopentyl)-5-heptenoic acid|(Z)-7-((1R,2R,3R)-3-hydroxy-2-((S,E)-3-hydroxyoct-1-enyl)-5-oxocyclopentyl)hept-5-enoic acid|Dinoproston|Dinoprostona|Dinoprostone|Dinoprostone Prostaglandin E2|Dinoprostonum|PGE-2|PGE2|Prostaglandin E2",PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR,6,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,1,BRD-K26521938,dinoprostone,25,15,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,,0,0.0,0.0,0.01889644746787604,1.0,1.0,0.2037792894935752,663,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB01044,Gatifloxacin,gatifloxacin,small molecule,approved|investigational|withdrawn,1,1,"1-Cyclopropyl-1,4-dihydro-6-fluoro-8-methoxy-7-(3-methyl-1-piperazinyl)-4-oxo-3-quinolinecarboxylic acid|1-cyclopropyl-6-fluoro- 8-methoxy-7-(3-methylpiperazin-1-yl)- 4-oxo-quinoline-3-carboxylic acid|Gatifloxacin|Gatifloxacin anhydrous|Gatifloxacine|Gatifloxacino|Gatifloxacinum",GYRA|GYRB|PARC|PARE,4,COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1,1,BRD-A74980173,gatifloxacin,25,9,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1,COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1,,0,0.0,0.0,0.01889644746787604,1.0,1.0,0.2037792894935752,664,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00613,Amodiaquine,amodiaquine,small molecule,approved|investigational,1,1,Amodiaquina|Amodiaquine|Amodiaquinum,HNMT,1,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1,1,BRD-K91290917,amodiaquine,25,13,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1,,0,0.0,0.0,0.01889644746787604,1.0,1.0,0.2037792894935752,665,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB05015,Belinostat,belinostat,small molecule,approved|investigational,1,1,"(2E)-N-HYDROXY-3-(3-(PHENYLSULFAMOYL)PHENYL)PROP-2-ENAMIDE|2-PROPENAMIDE, N-HYDROXY-3-(3-((PHENYLAMINO)SULFONYL)PHENYL)-|2-PROPENAMIDE, N-HYDROXY-3-(3-((PHENYLAMINO)SULFONYL)PHENYL)-, (2E)-|Belinostat|N-HYDROXY-3-(3-((PHENYLAMINO)SULFONYL)PHENYL)-2-PROPENAMIDE|N-Hydroxy-3-[3-(phenylsulfamoyl)phenyl]prop-2-enamide",HDAC1,1,ONC(=O)\C=C\C1=CC=CC(=C1)S(=O)(=O)NC1=CC=CC=C1,1,BRD-K17743125,belinostat,25,13,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1,ONC(=O)\C=C\C1=CC=CC(=C1)S(=O)(=O)NC1=CC=CC=C1,,0,0.0,0.0,0.01889644746787604,1.0,1.0,0.2037792894935752,666,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB04348,Taurocholic acid,taurocholic acid,small molecule,approved,1,0,Taurocholic acid,CEL|FABP6|GPBAR1|NR1H4|SLC10A2,5,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O,1,BRD-K81062487,taurocholic-acid,24,15,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O,,0,0.0,0.0,0.018140589569160998,1.0,1.0,0.20362811791383217,667,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB06795,Mafenide,mafenide,small molecule,approved|vet_approved|withdrawn,1,0,4-(aminomethyl)benzenesulfonamide|4-Homosufanilamide|Bensulfamide|Mafenide|Maphenidum,CA12|CA14|CA2|CA4|CA6,5,NCC1=CC=C(C=C1)S(N)(=O)=O,1,BRD-K30649484,mafenide,24,9,NCc1ccc(cc1)S(N)(=O)=O,NCC1=CC=C(C=C1)S(N)(=O)=O,,0,0.0,0.0,0.018140589569160998,1.0,1.0,0.20362811791383217,668,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB02789,Pregnenolone,pregnenolone,small molecule,approved|investigational|withdrawn,1,1,Pregnenolone,ESRRA|NR1I2|SULT2B1,3,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,1,BRD-K43880410,pregnenolone,24,15,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,,0,0.0,0.0,0.018140589569160998,1.0,1.0,0.20362811791383217,669,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
